region,site,subsite,longitude,latitude,date_set,date_recovered,crop_type,crop_stage,biomass_comments,burrow_effort,burrow_total,burrow_comments
Adelaide Plains,John Lush HB,JLHB,138.69579,-34.35089,2020-02-20,2020-02-21,wheat,stubble,NA,400,0,Low sign of mice.
Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2020-02-20,2020-02-21,wheat,stubble,NA,400,52,Lots of sign of mice. Tracks between burrows. Very active tracks.
Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2020-02-20,2020-02-21,fence line,NA,NA,200,2,Low sign of mice along fenceline.
Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2020-02-20,2020-02-21,wheat,stubble,NA,400,37,High sign of mice.
Adelaide Plains,John Lush M,JLBF2Crop,138.59047,-34.37682,2020-02-20,2020-02-21,fence line,NA,NA,200,12,Low sign of mice on fenceline. Lots of sign off.
Adelaide Plains,Richard Konzag,Rkon,138.403982,-34.441078,2020-02-20,2020-02-21,wheat,stubble,NA,400,27,Moderate sign of mice. Lots of historic burrows.
Northern Mallee,Colin Aikman,CAik,141.870913,-35.218871,2020-02-21,2020-02-22,lentils,stubble,NA,400,0,
Northern Mallee,Colin Beer,CBee,141.293619,-35.231295,2020-02-21,2020-02-22,wheat,stubble,NA,400,0,Ant activity.
Northern Mallee,David Allen,DAlle,141.194131,-35.271539,2020-02-21,2020-02-22,pasture,NA,NA,400,0,
Northern Mallee,Jack Pryse,JPryse,141.948382,-35.152942,2020-02-21,2020-02-22,pasture,stubble,NA,400,0,
Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2020-02-21,2020-02-22,canola,stubble,NA,400,0,No to little mice activity. Ant mounds & insect diggings only.
Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2020-02-21,2020-02-22,wheat,stubble,NA,400,0,Very little mice activity. Ant mounds & insect diggings only. Burrow marked 1 metre from trap grid edge was active.
Northern Mallee,Ken McDonald,KMcD,141.598449,-35.200863,2020-02-21,2020-02-22,pasture,stubble,NA,400,0,
Northern Mallee,Kieran Hayter,KHayt,141.710731,-35.181655,2020-02-21,2020-02-22,wheat,stubble,NA,400,0,
Northern Mallee,Robert McKee,RMcK,141.363881,-35.262963,2020-02-21,2020-02-22,wheat,stubble,NA,400,1,
Northern Mallee,Sam Parker,SPark,141.49689,-35.213419,2020-02-21,2020-02-22,wheat,stubble,NA,400,0,2 black ant nests with grain all around entrance.
Northern Mallee,Tim Eichler,TEich,141.1232,-35.257329,2020-02-21,2020-02-22,wheat,stubble,NA,400,0,
Northern Mallee,Trent Oakley,TOak,140.984085,-35.233253,2020-02-21,2020-02-22,wheat,stubble,NA,400,0,3 burrow systems off transects
Yorke Peninsula,Andrew Cadd,ACaddYP,137.685353,-34.13478,2020-02-22,2020-02-23,wheat,stubble,NA,400,1,
Yorke Peninsula,Andrew Slater,ASlatYP,137.68374,-34.71736,2020-02-22,2020-02-23,canola,stubble,NA,400,1,
Yorke Peninsula,Ashley Wakefield,AWakeYP,137.632825,-34.578013,2020-02-22,2020-02-23,wheat,stubble,NA,400,2,
Yorke Peninsula,BenW Home,BWunYP,137.73607,-34.348328,2020-02-22,2020-02-23,lentils,stubble,NA,400,2,
Yorke Peninsula,Brendan Ramsey,BRamYP,137.873042,-33.944014,2020-02-22,2020-02-23,wheat,stubble,NA,400,0,
Yorke Peninsula,Doug Smith,DSmiYP,137.810773,-34.359445,2020-02-22,2020-02-23,lentils,stubble,NA,400,0,
Yorke Peninsula,Dylan Schulz,DSchYP,137.646079,-34.430432,2020-02-22,2020-02-23,lentils,stubble,NA,400,5,
Yorke Peninsula,Mark Schilling,MSchilYP,137.807751,-34.068904,2020-02-22,2020-02-23,wheat,stubble,NA,400,0,Some sign of mice.
Yorke Peninsula,Matt Pointon,MPoinYP,137.771879,-34.647319,2020-02-22,2020-02-23,wheat,stubble,NA,400,1,
Yorke Peninsula,Scott Ramsey,ScRamYP,138.005298,-33.929847,2020-02-22,2020-02-23,lentils,stubble,NA,400,0,
Yorke Peninsula,Stephen Mattschoss,SMatYP,137.704489,-34.481354,2020-02-22,2020-02-23,wheat,stubble,NA,400,0,
Wimmera,Bernard Lindsay,BLind,142.480923,-36.183518,2020-02-23,2020-02-24,wheat,stubble,NA,400,2,
Wimmera,Brad Martin,BMart,142.490208,-36.070879,2020-02-23,2020-02-24,vetch,stubble,NA,400,1,Only saw the one burrow
Wimmera,Coree McFarlan,CMcF,142.4042,-36.27795,2020-02-23,2020-02-24,barley,stubble,NA,400,0,Lots of cracks in ground- active but not mouse typical (insects).
Wimmera,Gavin Pulse,GPuls,142.314913,-36.632039,2020-02-23,2020-02-24,chick peas,stubble,NA,400,5,Saw heaps of burrows off transect lines. For burrow 200-225 saw 5 metre long runway going across to burrows.
Wimmera,Glen Hose,GHos,142.421377,-35.893295,2020-02-23,2020-02-24,wheat,stubble,NA,400,0,
Wimmera,Greg Ruwoldt,GRuw,142.356328,-36.515782,2020-02-23,2020-02-24,faber beans,stubble,NA,400,2,A few active burrows seen off the transects.
Wimmera,Kevin Munroe,KMun2,142.363359,-35.999789,2020-02-23,2020-02-24,wheat,stubble,NA,400,2,Active burrow 200-225 may be an insect burrow?
Wimmera,Mark Johns,MJoh,142.283535,-36.589878,2020-02-23,2020-02-24,barley,stubble,NA,400,56,Lots of burrows.
Wimmera,Peter Huttig,DHut,142.427022,-35.823004,2020-02-23,2020-02-24,wheat,stubble,NA,400,0,
Wimmera,Rod Armstrong,RArm,142.392226,-36.433918,2020-02-23,2020-02-24,fallow,NA,NA,400,0,Difficult to see any burrows as ground has been recently ploughed
Wimmera,Trevor Robinson,TRob,142.392802,-36.353017,2020-02-23,2020-02-24,wheat,stubble,NA,400,4,
CIA,Community Farm,Comm Farm,145.950979,-34.74063,2020-05-25,2020-05-26,wheat,stubble,NA,400,0,some old burrows marked but no sign of activity
CIA,David Bellato,DBela,145.896168,-34.804647,2020-05-25,2020-05-26,fallow,NA,NA,400,0,No sign of mice
CIA,Ian Southerland,Ian South 1,145.767316,-34.901548,2020-05-25,2020-05-26,canola,seedling,NA,400,0,no sign of any mouse activity
CIA,Shane Fraser,Shane Fras 1,145.987013,-34.949088,2020-05-25,2020-05-26,fallow,NA,NA,400,0,No sign of mice
Northern Mallee,Colin Aikman,CAik,141.870913,-35.218871,2020-05-27,2020-05-28,cereal unknown,seedling,NA,400,0,No sign of mice
Northern Mallee,Colin Beer,CBee,141.293619,-35.231295,2020-05-27,2020-05-28,cereal unknown,seedling,NA,400,0,No sign of mice
Northern Mallee,David Allen,DAlle,141.194131,-35.271539,2020-05-27,2020-05-28,cereal unknown,seedling,NA,400,0,No sign of mice
Northern Mallee,Jack Pryse,JPryse,141.948382,-35.152942,2020-05-27,2020-05-28,cereal unknown,seedling,NA,400,0,No sign of mice
Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2020-05-27,2020-05-28,wheat,seedling,NA,400,0,No sign of mice
Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2020-05-27,2020-05-28,fence line,NA,NA,200,0,No sign of mice
Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2020-05-27,2020-05-28,fence line,NA,NA,200,0,No sign of mice
Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2020-05-27,2020-05-28,wheat,seedling,NA,400,0,No sign of mice
Northern Mallee,Ken McDonald,KMcD,141.598449,-35.200863,2020-05-27,2020-05-28,unknown,NA,NA,400,0,No sign of mice0
Northern Mallee,Kieran Hayter,KHayt,141.710731,-35.181655,2020-05-27,2020-05-28,lupins,seedling,NA,400,0,No sign of mice
Northern Mallee,Robert McKee,RMcK,141.363881,-35.262963,2020-05-27,2020-05-28,cereal unknown,seedling,NA,400,0,some active burrows off the transects
Northern Mallee,Sam Parker,SPark,141.49689,-35.213419,2020-05-27,2020-05-28,lentils,seedling,NA,400,0,No sign of mice
Northern Mallee,Tim Eichler,TEich,141.1232,-35.257329,2020-05-27,2020-05-28,vetch,seedling,NA,400,0,No sign of mice
Northern Mallee,Trent Oakley,TOak,140.984085,-35.233253,2020-05-27,2020-05-28,barley,seedling,NA,400,0,some active burrows off the transects generally low sign of mice
Adelaide Plains,Brett Roberts LP,BRA,138.3706,-34.31261,2020-05-28,2020-05-29,cereal unknown,seedling,NA,400,0,Low sign of mice. Some sign of active burrows off transect. Lots of ant activity.
Adelaide Plains,Brett Roberts LP,BRB,138.3706,-34.31261,2020-05-28,2020-05-29,cereal unknown,seedling,NA,400,0,Low sign of mice. Active burrows observed off transect.
Adelaide Plains,Brett Roberts WHP,BRC,138.25932,-34.34258,2020-05-28,2020-05-29,cereal unknown,seedling,NA,400,0,
Adelaide Plains,John Lush C,JLC,138.571,-34.39651,2020-05-28,2020-05-29,wheat,seedling,NA,400,0,Low sign of mice. Some historic burrows on and off transect.
Adelaide Plains,John Lush HB,JLHB,138.69579,-34.35089,2020-05-28,2020-05-29,cereal unknown,seeding,NA,400,0,Low/No sign of mice.
Adelaide Plains,John Lush M,JLA TG,138.59047,-34.37682,2020-05-28,2020-05-29,wheat,seedling,NA,400,0,Low sign of mice.
Adelaide Plains,John Lush M,JLAF1Scrub,138.59047,-34.37682,2020-05-28,2020-05-29,fence line,NA,NA,200,0,Low sign of mice.
Adelaide Plains,John Lush M,JLB TG,138.59047,-34.37682,2020-05-28,2020-05-29,lentils,seedling,NA,400,0,Low sign of mice.
Adelaide Plains,John Lush M,JLBF2Crop,138.59047,-34.37682,2020-05-28,2020-05-29,fence line,NA,NA,200,0,Low sign of mice. One mouse trapped on fence line.
Adelaide Plains,Richard Konzag,Rkon,138.403982,-34.441078,2020-05-28,2020-05-29,oats,seedling,NA,400,0,Historic sign of ice. Lots of ant activity. Signs of mouse chewing on flags.
Wimmera,Bernard Lindsay,BLind,142.480923,-36.183518,2020-05-29,2020-05-30,barley,seedling,NA,400,2,moderate sign of activity with sign of mice stealing barley seeds
Wimmera,Brad Martin,BMart,142.490208,-36.070879,2020-05-29,2020-05-30,vetch,seedling,NA,400,1,very low sign of activity with some burrow off the transects
Wimmera,Coree McFarlan,CMcF,142.4042,-36.27795,2020-05-29,2020-05-30,cereal unknown,NA,NA,400,39,Very high levels of activity farmer contacted.
Wimmera,Gavin Pulse,GPuls,142.314913,-36.632039,2020-05-29,2020-05-30,cereal unknown,seedling,NA,400,0,Some burrows off the transects seemingly inactive farmer has applied 3 applications of bait. Some dead mice found in the paddock.
Wimmera,Glen Hose,GHos,142.421377,-35.893295,2020-05-29,2020-05-30,vetch,seedling,NA,400,4,quite a few old burrows with some still active
Wimmera,Greg Ruwoldt,GRuw,142.356328,-36.515782,2020-05-29,2020-05-30,cereal unknown,seedling,NA,400,6,lots of sign of mice on and of the transects evidence of mice stealing seeds out of the furrow.
Wimmera,Kevin Munroe,KMun,142.363359,-35.999789,2020-05-29,2020-05-30,cereal unknown,seedling,NA,400,0,No sign of mice
Wimmera,Mark Johns,MJoh,142.283535,-36.589878,2020-05-29,2020-05-30,canola,seeding,NA,400,0,some old burrows marked but no active burrows recorded
Wimmera,Peter Huttig,DHut,142.427022,-35.823004,2020-05-29,2020-05-30,barley,seedling,NA,400,0,No sign of mice Peter Huttig reported high numbers of mice in other paddocks
Wimmera,Rod Armstrong,RArm,142.392226,-36.433918,2020-05-29,2020-05-30,unknown,NA,NA,400,0,No sign of mice no burrows but farmer reporting high numbers of mice near the house.
Wimmera,Trevor Robinson,TRob,142.392802,-36.353017,2020-05-29,2020-05-30,faber beans,seedling,NA,400,0,low sign on the transects but farmer reporting high levels of activity in other parts of the paddock
Yorke Peninsula,Andrew Cadd,ACaddYP,137.685353,-34.13478,2020-06-01,2020-06-02,barley,seedling,NA,400,0,No sign of mice
Yorke Peninsula,Andrew Slater,ASlatYP,137.68374,-34.71736,2020-06-01,2020-06-02,wheat,seedling,NA,400,0,No sign of mice
Yorke Peninsula,Doug Smith,DSmiYP,137.810773,-34.359445,2020-06-01,2020-06-02,wheat,seedling,NA,400,0,No sign of mice
Yorke Peninsula,Dylan Schulz,DSchYP,137.646079,-34.430432,2020-06-01,2020-06-02,wheat,seedling,NA,400,0,some potentially active burrow mark but rain and black mites covered the corn flour. Some active burrows off the transects.
Yorke Peninsula,Mark Schilling,MSchilYP,137.807751,-34.068904,2020-06-01,2020-06-02,lentils,seedling,NA,400,0,No sign of mice Paddock baited
Yorke Peninsula,Matt Pointon,MPoinYP,137.771879,-34.647319,2020-06-01,2020-06-02,lentils,seedling,NA,400,0,No sign of mice
Yorke Peninsula,Scott Ramsey,ScRamYP,138.005298,-33.929847,2020-06-01,2020-06-02,cereal unknown,seedling,NA,400,0,A few burrows seen off the transects
Central West,Col Hall,Col Hall,147.4138,-33.1442,2020-06-03,2020-06-04,unknown,NA,NA,400,0,No sign of mice
Central West,Helen Longhurst GR4,GR4,147.81459,-33.1564,2020-06-03,2020-06-04,unknown,NA,NA,400,0,No sign of mice
Central West,James Nixon,Nixon,147.57302,-33.14626,2020-06-03,2020-06-04,unknown,NA,NA,400,0,No sign of mice
Central West,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2020-06-03,2020-06-04,fence line,NA,NA,200,0,No sign of mice
Central West,Ross Armstrong GR2,GR2 FL 2 N-S,148.12149,-33.15541,2020-06-03,2020-06-04,fence line,NA,NA,200,0,No sign of mice
Central West,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2020-06-03,2020-06-04,canola,tillering,NA,400,0,No sign of mice
Central West,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2020-06-03,2020-06-04,wheat,tillering,NA,400,0,No sign of mice
Central West,Ross Armstrong GR3,GR3,148.00617,-33.14409,2020-06-03,2020-06-04,cereal unknown,NA,NA,400,0,No sign of mice
Central West,Ross Armstrong GR5,GR5,147.95377,-33.17384,2020-06-03,2020-06-04,cereal unknown,seedling,NA,400,0,No sign of mice
Central West,Steven Hodges STH02,STH02,147.70875,-33.23237,2020-06-03,2020-06-04,unknown,NA,NA,400,0,No sign of mice
Central West,Steven Hodges STH03,STH03,147.78694,-33.24196,2020-06-03,2020-06-04,unknown,NA,NA,400,0,No sign of mice
Central West,Tim Moon,Tim Moon,147.48473,-33.11158,2020-06-03,2020-06-04,pasture,NA,NA,400,0,No sign of mice
Moree,Alawah,Alawah,150.076595,-28.978815,2020-06-24,2020-06-25,wheat,young (no flowers/head),100% cround cover and high biomass.,400,0,Tillering wheat- 30 cm high. Said hellow to owner-Dareel leases land- all good.
Moree,Boonery,Boonery,149.99117,-29.00356,2020-06-24,2020-06-25,chickpea/mung beans,young (no flowers/head),1 % cround cover and low biomass.,400,0,Emerging chick peas ~5cm. No mouse activity.
Moree,Glenayr,Glenayr,150.12524,-28.89312,2020-06-24,2020-06-25,wheat,young (no flowers/head),5% ground cover and low biomass.,400,0,10cm wheat- very sparse crop compared to others. No sign of mouse activity.
Moree,Kingsley,Kingsley,149.89978,-29.42085,2020-06-24,2020-06-25,chickpea/mung beans,young (no flowers/head),10% ground cover and low biomass.,400,0,Emerging chickpeas. No sign of any activity.
Moree,Leverton,Leverton,150.029643,-29.183199,2020-06-24,2020-06-25,wheat,young (no flowers/head),95% ground cover and medium biomass.,400,0,Tillering wheat. No sign of mice.
Moree,Lorne,Lorne,150.02315,-29.1274,2020-06-24,2020-06-25,wheat,young (no flowers/head),5% ground cover and low biomass.,400,0,Marked one burrow just off transect (not active). No mouse activity otherwise. Wheat 10cm tall.
Moree,Tycannah,Tycanna,149.846743,-29.612732,2020-06-24,2020-06-25,chickpea/mung beans,young (no flowers/head),5% ground cover and low biomass.,400,0,Emerging chick peas. Sign of pig digging (fresh). Some mouse holes but look old.
Moree,Wallan,Wallen,149.98903,-29.30027,2020-06-24,2020-06-25,chickpea/mung beans,young (no flowers/head),5% ground cover and low biomass.,400,0,No sign of mice near fence line. Emerging chickpea.
Moree,Windoondilla,Windoondilla,149.832756,-29.74091,2020-06-24,2020-06-25,wheat,young (no flowers/head),99% ground cover and medium biomass.,400,0,Nice wehat crop ~30cm high.
Eyre Peninsula,Bigg's,Bigg's EP,135.473307,-33.061334,2020-07-07,2020-07-08,cereal unknown,tillering,NA,400,0,
Eyre Peninsula,Buckey,Buckey's EP,135.946639,-33.192627,2020-07-07,2020-07-08,pasture,stubble,NA,400,0,
Eyre Peninsula,Fitz's,Fitz's EP,135.644786,-33.137722,2020-07-07,2020-07-08,fallow,NA,NA,400,0,
Eyre Peninsula,Grocke 1,Grocke 1 EP,135.831411,-33.157263,2020-07-07,2020-07-08,unknown,NA,NA,400,0,
Eyre Peninsula,Grocke 2,Grocke 2 EP,135.744037,-33.151014,2020-07-07,2020-07-08,unknown,NA,NA,400,1,Very active - lots of pea plants shooting up between crop.
Eyre Peninsula,Heath,Heath's EP,135.547101,-33.126842,2020-07-07,2020-07-08,fallow,NA,NA,400,0,
Eyre Peninsula,Jericho's,Jericho's EP,136.29379,-33.222774,2020-07-07,2020-07-08,pasture,NA,NA,400,0,
Eyre Peninsula,Schmidt's,Schmidt's EP,136.401573,-33.155641,2020-07-07,2020-07-08,unknown,NA,NA,400,0,
Eyre Peninsula,Stringer,Stringer's EP,136.083054,-33.20867,2020-07-07,2020-07-08,unknown,NA,NA,400,0,
Eyre Peninsula,Thomson,Thomson EP,136.212344,-33.209588,2020-07-07,2020-07-08,unknown,NA,NA,400,0,
Goondiwindi,Billa Billa,Billa Billa,150.28244,-28.17448,2020-07-28,2020-07-29,wheat,young (no flowers/head),80 High,400,0,No sign of active burrows
Goondiwindi,Billa Billa 1,Billa Billa 1,150.31827,-28.08066,2020-07-28,2020-07-29,wheat,young (no flowers/head),50 medium,400,0,No sign of active burrows
Goondiwindi,Boongalla,Boongalla,150.23289,-27.53358,2020-07-28,2020-07-29,wheat,young (no flowers/head),30/40 medium,400,0,No sign of active burrows
Goondiwindi,Booroondoo,Booroondoo,150.36768,-27.75816,2020-07-28,2020-07-29,wheat,young (no flowers/head),80 high,400,0,No sign of active burrows
Goondiwindi,Killawarra,Killawarra,150.28199,-27.61304,2020-07-28,2020-07-29,oats,mature (flowers/heads),30 low biomass,400,0,No sign of active burrows parots hammering the crop lots of head broken.
Goondiwindi,Retreat,Retreat,150.33384,-27.86196,2020-07-28,2020-07-29,oats,young (no flowers/head),30 medium to low,400,0,No sign of active burrows
Goondiwindi,Tingan,Tingan,150.29406,-28.3568,2020-07-28,2020-07-29,chickpea/mung beans,young (no flowers/head),60 Medium,400,0,No sign of active burrows
Goondiwindi,Traighli,Traighli,150.34404,-27.68009,2020-07-28,2020-07-29,chickpea/mung beans,young (no flowers/head),20 low,400,0,No sign of active burrows
Goondiwindi,Yarrabilla,Yarrabilla,150.28865,-28.27324,2020-07-28,2020-07-29,wheat,young (no flowers/head),70 medium,400,0,No sign of active burrows
Downs Central,Trifel,TriEGrid,151.45981,-27.74426,2020-07-30,2020-07-31,fallow (bare surface),fallow,0% and low biomass,400,6,Some burrows. Not obviously active.
Downs Central,Trifel,TriWSnap,151.45981,-27.74426,2020-07-30,2020-07-31,wheat,young (no flowers/head),40% and medium biomass,400,0,No burrows observed
Downs Southern,B Bonie,B Bonie,151.69299,-28.013207,2020-07-30,2020-07-31,oats,young (no flowers/head),70% and medium biomass,400,0,No sign of mice. Cattle in paddock
Downs Southern,D Peters,D Peters,151.935791,-28.040614,2020-07-30,2020-07-31,sorghum,stubble  (heads harvested),0% and low biomass,400,0,No sign of mice activity
Downs Southern,Felton,Felton,151.770236,-27.801361,2020-07-30,2020-07-31,sorghum,stubble  (heads harvested),0% and low biomass,400,0,No sign of mice.
Downs Southern,S Peters,S Peters,151.80341,-28.024555,2020-07-30,2020-07-31,wheat,young (no flowers/head),30% and low-medium biomass,400,0,No sign of mice.
Central West,Col Hall,Col Hall,147.4138,-33.1442,2020-09-02,2020-09-03,wheat,tillering,NA,400,0,no active burrows
Central West,Helen Longhurst GR4,GR4,147.81459,-33.1564,2020-09-02,2020-09-03,barley,tillering,NA,400,0,No active burrows
Central West,James Nixon,Nixon,147.57302,-33.14626,2020-09-02,2020-09-03,barley,tillering,NA,400,0,no active burrows
Central West,Ross Armstrong GR2,GR2 FL 1 E-W,148.12149,-33.15541,2020-09-02,2020-09-03,fence line,NA,NA,400,0,no activie burrows fence line canola wheat
Central West,Ross Armstrong GR2,GR2 TG1 AB,148.12149,-33.15541,2020-09-02,2020-09-03,canola,flowering,NA,400,0,very thick canola
Central West,Ross Armstrong GR2,GR2 TG2 AB,148.12149,-33.15541,2020-09-02,2020-09-03,wheat,tillering,NA,400,0,Very thick crop
Central West,Ross Armstrong GR3,GR3,148.00617,-33.14409,2020-09-02,2020-09-03,canola,flowering,NA,200,0,No active burrow crop too thick to do properly
Central West,Ross Armstrong GR5,GR5,147.95377,-33.17384,2020-09-02,2020-09-03,wheat,tillering,NA,400,0,No active burrows
Central West,Steven Hodges STH02,STH02,147.70875,-33.23237,2020-09-02,2020-09-03,wheat,tillering,NA,400,0,some burrows marked none deemed active
Central West,Tim Moon,Tim Moon,147.48473,-33.11158,2020-09-02,2020-09-03,pasture,NA,NA,400,0,some burrows marked none active
Northern Mallee,Colin Aikman,CAik,141.870913,-35.218871,2020-09-07,2020-09-08,wheat,NA,NA,400,0,
Northern Mallee,Colin Beer,CBee,141.293619,-35.231295,2020-09-07,2020-09-08,wheat,NA,NA,400,0,
Northern Mallee,David Allen,DAlle,141.194131,-35.271539,2020-09-07,2020-09-08,wheat,NA,NA,400,0,
Northern Mallee,Jack Pryse,JPryse,141.948382,-35.152942,2020-09-07,2020-09-08,barley,NA,NA,400,0,
Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2020-09-07,2020-09-08,barley,NA,NA,400,0,
Northern Mallee,Ken McDonald,KMcD,141.598449,-35.200863,2020-09-07,2020-09-08,wheat,NA,NA,400,0,No evidence of mice activity
Northern Mallee,Kieran Hayter,KHayt,141.710731,-35.181655,2020-09-07,2020-09-08,peas,flowering,NA,400,0,
Northern Mallee,Robert McKee,RMcK,141.363881,-35.262963,2020-09-07,2020-09-08,wheat,NA,NA,400,0,
Northern Mallee,Sam Parker,SPark,141.49689,-35.213419,2020-09-07,2020-09-08,lentils,NA,NA,400,0,No mice activitydetected at transect setup
