north_south,region,site,subsite,longitude,latitude,date_start_session,date_end_session,session_length_days,crop_type,crop_stage,trap_type,date,survey_night,traps_set,phantoms,traps_night,mice_night,glm,trap_location_x,trap_location_y,individual_id,class,ear_mark,fate,sex,age,weight_g,length_mm,vagina,teats,pregnant,uterus,uterus_scars,embryos,embryo_length,testis,breeding_status
south,Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2013-03-14,2013-03-16,3,wheat,stubble,longworth,2013-03-14,1,36,2,34,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2013-03-14,2013-03-16,3,fence line,NA,longworth,2013-03-14,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2013-03-14,2013-03-16,3,fence line,NA,longworth,2013-03-14,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2013-03-14,2013-03-16,3,peas,stubble,longworth,2013-03-14,1,36,3,33,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2013-03-14,2013-03-16,3,wheat,stubble,longworth,2013-03-15,2,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2013-03-14,2013-03-16,3,fence line,NA,longworth,2013-03-15,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2013-03-14,2013-03-16,3,fence line,NA,longworth,2013-03-15,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2013-03-14,2013-03-16,3,peas,stubble,longworth,2013-03-15,2,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2013-03-14,2013-03-16,3,wheat,stubble,longworth,2013-03-16,3,36,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2013-03-14,2013-03-16,3,fence line,NA,longworth,2013-03-16,3,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2013-03-14,2013-03-16,3,fence line,NA,longworth,2013-03-16,3,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2013-03-14,2013-03-16,3,peas,stubble,longworth,2013-03-16,3,36,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2013-06-21,2013-06-23,3,wheat,seeding,longworth,2013-06-21,1,36,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2013-06-21,2013-06-23,3,fence line,NA,longworth,2013-06-21,1,15,1,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2013-06-21,2013-06-23,3,fence line,NA,longworth,2013-06-21,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2013-06-21,2013-06-23,3,wheat,seeding,longworth,2013-06-21,1,36,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2013-06-21,2013-06-23,3,wheat,seeding,longworth,2013-06-22,2,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2013-06-21,2013-06-23,3,fence line,NA,longworth,2013-06-22,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2013-06-21,2013-06-23,3,fence line,NA,longworth,2013-06-22,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2013-06-21,2013-06-23,3,wheat,seeding,longworth,2013-06-22,2,36,0,36,1,1,3,1,,first_capture,2,released,female,NA,7.5,65,closed_membrane,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2013-06-21,2013-06-23,3,wheat,seeding,longworth,2013-06-23,3,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2013-06-21,2013-06-23,3,fence line,NA,longworth,2013-06-23,3,15,0,15,1,2,NA,NA,,recapture_within_trip,2,released,female,NA,9.5,65,closed_membrane,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2013-06-21,2013-06-23,3,fence line,NA,longworth,2013-06-23,3,15,1,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2013-06-21,2013-06-23,3,wheat,seeding,longworth,2013-06-23,3,36,0,36,1,1,1,3,,first_capture,NA,no_mark,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2013-10-08,2013-10-10,3,fence line,NA,longworth,2013-10-08,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2013-10-08,2013-10-10,3,fence line,NA,longworth,2013-10-08,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2013-10-08,2013-10-10,3,wheat,ripening/ripe,longworth,2013-10-08,1,36,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWC Crop,142.021747,-35.098249,2013-10-08,2013-10-10,3,wheat,ripening/ripe,longworth,2013-10-08,1,36,0,36,1,1,4,3,,first_capture,2,released,female,NA,10,68,closed_membrane,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2013-10-08,2013-10-10,3,fence line,NA,longworth,2013-10-09,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2013-10-08,2013-10-10,3,fence line,NA,longworth,2013-10-09,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2013-10-08,2013-10-10,3,wheat,ripening/ripe,longworth,2013-10-09,2,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWC Crop,142.021747,-35.098249,2013-10-08,2013-10-10,3,wheat,ripening/ripe,longworth,2013-10-09,2,36,0,36,3,1,1,1,,first_capture,2,no_mark,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWC Crop,142.021747,-35.098249,2013-10-08,2013-10-10,3,wheat,ripening/ripe,longworth,2013-10-09,2,36,0,36,3,1,3,4,,first_capture,2,no_mark,male,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWC Crop,142.021747,-35.098249,2013-10-08,2013-10-10,3,wheat,ripening/ripe,longworth,2013-10-09,2,36,0,36,3,1,4,3,,first_capture,2,released,male,NA,20.5,90,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2013-10-08,2013-10-10,3,fence line,NA,longworth,2013-10-10,3,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2013-10-08,2013-10-10,3,fence line,NA,longworth,2013-10-10,3,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2013-10-08,2013-10-10,3,wheat,ripening/ripe,longworth,2013-10-10,3,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWC Crop,142.021747,-35.098249,2013-10-08,2013-10-10,3,wheat,ripening/ripe,longworth,2013-10-10,3,36,0,36,2,1,1,1,,first_capture,2,dead_to_lab,male,NA,7.5,65,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWC Crop,142.021747,-35.098249,2013-10-08,2013-10-10,3,wheat,ripening/ripe,longworth,2013-10-10,3,36,0,36,2,1,3,3,,recapture_within_trip,2,dead_to_lab,male,NA,21,90,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2014-03-22,2014-03-24,3,fence line,NA,longworth,2014-03-22,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2014-03-22,2014-03-24,3,fence line,NA,longworth,2014-03-22,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-03-22,2014-03-24,3,wheat,stubble,longworth,2014-03-22,1,36,2,34,1,1,2,4,,first_capture,2,released,male,NA,12.5,78,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWC Crop,142.021747,-35.098249,2014-03-22,2014-03-23,2,wheat,stubble,longworth,2014-03-22,1,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2014-03-22,2014-03-24,3,fence line,NA,longworth,2014-03-23,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2014-03-22,2014-03-24,3,fence line,NA,longworth,2014-03-23,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-03-22,2014-03-24,3,wheat,stubble,longworth,2014-03-23,2,36,0,36,1,1,4,4,,recapture_within_trip,2,released,male,NA,12,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWC Crop,142.021747,-35.098249,2014-03-22,2014-03-23,2,wheat,stubble,longworth,2014-03-23,2,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWC Crop,142.021747,-35.098249,2014-03-22,2014-03-23,2,wheat,stubble,longworth,2014-03-23,2,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2014-03-22,2014-03-24,3,fence line,NA,longworth,2014-03-24,3,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2014-03-22,2014-03-24,3,fence line,NA,longworth,2014-03-24,3,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-03-22,2014-03-24,3,wheat,stubble,longworth,2014-03-24,3,36,1,35,1,1,1,5,,recapture_within_trip,2,released,male,NA,12,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2014-06-13,2014-06-15,3,wheat,seedling,longworth,2014-06-13,1,36,2,34,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2014-06-13,2014-06-15,3,fence line,NA,longworth,2014-06-13,1,15,0,15,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2014-06-13,2014-06-15,3,NA,NA,longworth,2014-06-13,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-06-13,2014-06-15,3,wheat,seedling,longworth,2014-06-13,1,36,0,36,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2014-06-13,2014-06-15,3,wheat,seedling,longworth,2014-06-14,2,36,0,36,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2014-06-13,2014-06-15,3,fence line,NA,longworth,2014-06-14,2,15,0,15,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2014-06-13,2014-06-15,3,NA,NA,longworth,2014-06-14,2,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-06-13,2014-06-15,3,wheat,seedling,longworth,2014-06-14,2,36,0,36,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2014-06-13,2014-06-15,3,wheat,seedling,longworth,2014-06-15,3,36,0,36,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2014-06-13,2014-06-15,3,fence line,NA,longworth,2014-06-15,3,15,0,15,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2014-06-13,2014-06-15,3,NA,NA,longworth,2014-06-15,3,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-06-13,2014-06-15,3,wheat,seedling,longworth,2014-06-15,3,36,0,36,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-10,1,36,0,36,2,1,4,4,,first_capture,1,released,male,NA,15,84,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-10,1,36,0,36,2,1,1,3,,first_capture,1,released,female,NA,11,73,closed,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2014-09-10,2014-09-12,3,fence line,NA,longworth,2014-09-10,1,15,0,15,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2014-09-10,2014-09-12,3,fence line,NA,longworth,2014-09-10,1,15,0,15,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-10,1,36,3,33,4,1,5,1,,first_capture,1,released,male,NA,16.5,80,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-10,1,36,3,33,4,1,6,1,,first_capture,1,released,male,NA,13,75,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-10,1,36,3,33,4,1,6,2,,first_capture,1,released,male,NA,20,85,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-10,1,36,3,33,4,1,1,1,,first_capture,1,released,female,NA,16,84,closed,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-11,2,36,0,36,1,1,4,2,,first_capture,1,released,male,NA,16,85,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2014-09-10,2014-09-12,3,fence line,NA,longworth,2014-09-11,2,15,0,15,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2014-09-10,2014-09-12,3,fence line,NA,longworth,2014-09-11,2,15,2,13,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-11,2,36,0,36,5,1,1,6,,recapture_within_trip,2,released,male,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-11,2,36,0,36,5,1,1,5,,first_capture,2,released,female,NA,11.5,72,closed_membrane,not_visible,Not pregnant,NA,NA,NA,NA,NA,no_sign_breeding
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-11,2,36,0,36,5,1,2,5,,recapture_within_trip,2,released,male,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-11,2,36,0,36,5,1,1,1,,first_capture,1,released,male,NA,19,89,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-11,2,36,0,36,5,1,3,4,,recapture_within_trip,2,released,female,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-12,3,36,0,36,3,1,5,1,,first_capture,1,released,male,NA,16.5,85,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-12,3,36,0,36,3,1,4,1,,first_capture,1,released,male,NA,14.5,85,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-12,3,36,0,36,3,1,1,3,,first_capture,1,dead_to_lab,female,NA,11,75,closed,not_visible,Not pregnant,0,0,0,NA,NA,no_sign_breeding
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2014-09-10,2014-09-12,3,fence line,NA,longworth,2014-09-12,3,15,0,15,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2014-09-10,2014-09-12,3,fence line,NA,longworth,2014-09-12,3,15,1,14,0,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-12,3,36,1,35,6,1,1,4,,first_capture,1,released,male,NA,20.5,90,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-12,3,36,1,35,6,1,1,3,,first_capture,1,dead_to_lab,female,NA,15.5,87,closed,not_visible,Pregnant,3,1,4,2,NA,no_sign_breeding
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-12,3,36,1,35,6,1,2,2,,first_capture,1,released,male,NA,13,80,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-12,3,36,1,35,6,1,1,1,,first_capture,1,released,male,NA,16,90,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-12,3,36,1,35,6,1,3,4,,first_capture,1,dead_to_lab,female,NA,15.5,90,closed,present_large_fur_not_at_base,Pregnant,3,0,8,2,NA,no_sign_breeding
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2014-09-10,2014-09-12,3,wheat,flowering,longworth,2014-09-12,3,36,1,35,6,1,3,6,,first_capture,1,released,male,NA,21,94,NA,NA,Not pregnant,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2015-03-04,2015-03-06,3,wheat,stubble,longworth,2015-03-04,1,36,0,36,1,1,4,4,,first_capture,1,released,male,NA,10,72,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
south,Northern Mallee,Jim Wakefield,JWAF1Crop,142.021747,-35.098249,2015-03-04,2015-03-06,3,fence line,NA,longworth,2015-03-04,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWAF2Scrub,142.021747,-35.098249,2015-03-04,2015-03-06,3,fence line,NA,longworth,2015-03-04,1,15,0,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWB TGCrop,142.021747,-35.098249,2015-03-04,2015-03-06,3,wheat,stubble,longworth,2015-03-04,1,36,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
south,Northern Mallee,Jim Wakefield,JWA TGCrop,142.021747,-35.098249,2015-03-04,2015-03-06,3,wheat,stubble,longworth,2015-03-05,2,36,0,36,1,1,3,6,,first_capture,1,released,male,NA,8,65,NA,NA,Not pregnant,NA,NA,NA,NA,2,NA
